"Feb 1992","-0.551842171743"
"Mar 1992","-0.656629878995"
"Abr 1992","-0.810602141347"
"May 1992","-1.125363534667"
"Jun 1992","-1.105373327089"
"Jul 1992","-1.084054018757"
"Ago 1992","-1.061257046622"
"Sep 1992","-1.061257046622"
"Oct 1992","-1.081561635892"
"Nov 1992","-1.162854970752"
"Dic 1992","-1.748648830111"
"Ene 1993","-2.005858441767"
"Feb 1993","0.186506449103"
"Mar 1993","0.144817691395"
"Abr 1993","0.071524908034"
"May 1993","0.318122760792"
"Jun 1993","0.340117648969"
"Jul 1993","0.439839498591"
"Ago 1993","0.727805895233"
"Sep 1993","0.727805895233"
"Oct 1993","0.766066226999"
"Nov 1993","1.770294138222"
"Dic 1993","2.434391138446"
"Ene 1994","3.125284952804"
"Feb 1994","4.008448672548"
"Mar 1994","4.388420379044"
"Abr 1994","4.754229173476"
"May 1994","4.852767630399"
"Jun 1994","5.149895007789"
"Jul 1994","5.127827858574"
"Ago 1994","4.782029242649"
"Sep 1994","5.032327252408"
"Oct 1994","5.195183876599"
"Nov 1994","4.307703904209"
"Dic 1994","3.794010329531"
"Ene 1995","3.588741666483"
"Feb 1995","3.593181313674"
"Mar 1995","4.413408317356"
"Abr 1995","18.447973809435"
"May 1995","26.912074427014"
"Jun 1995","29.242065335566"
"Jul 1995","33.163127706298"
"Ago 1995","35.421081849490"
"Sep 1995","38.795937346022"
"Oct 1995","46.411137173057"
"Nov 1995","47.267941243669"
"Dic 1995","49.073188767235"
"Ene 1996","50.853715356076"
"Feb 1996","52.701262466557"
"Mar 1996","54.193305645696"
"Abr 1996","45.302099299124"
"May 1996","36.554867394594"
"Jun 1996","35.671594621931"
"Jul 1996","33.261350746271"
"Ago 1996","32.083442601319"
"Sep 1996","30.742278665025"
"Oct 1996","25.027599187012"
"Nov 1996","24.770014563976"
"Dic 1996","25.078626113647"
"Ene 1997","35.926217065132"
"Feb 1997","34.474438834369"
"Mar 1997","32.006785566952"
"Abr 1997","23.604560605072"
"May 1997","22.601781489489"
"Jun 1997","21.068084006853"
"Jul 1997","19.514108208980"
"Ago 1997","20.090691465427"
"Sep 1997","23.926084540144"
"Oct 1997","24.540492726391"
"Nov 1997","24.482190218890"
"Dic 1997","22.805415589571"
"Ene 1998","11.665983901621"
"Feb 1998","22.578927745845"
"Mar 1998","24.011792466639"
"Abr 1998","24.066485693381"
"May 1998","23.764020584342"
"Jun 1998","39.005858489562"
"Jul 1998","40.012042902251"
"Ago 1998","38.705303911306"
"Sep 1998","37.928712033613"
"Oct 1998","46.006267659106"
"Nov 1998","46.182499813385"
"Dic 1998","46.906658514698"
"Ene 1999","72.005826360213"
"Feb 1999","55.840261583892"
"Mar 1999","53.797498580616"
"Abr 1999","54.074480393055"
"May 1999","54.809879418261"
"Jun 1999","38.561021040794"
"Jul 1999","37.860028907571"
"Ago 1999","37.572846324569"
"Sep 1999","32.115741230061"
"Oct 1999","22.906475914381"
"Nov 1999","22.323172711471"
"Dic 1999","21.622932323793"
"Ene 2000","5.957223253200"
"Feb 2000","7.969679408423"
"Mar 2000","9.591614945065"
"Abr 2000","9.973779867692"
"May 2000","9.852048603541"
"Jun 2000","9.535181201058"
"Jul 2000","9.527100540024"
"Ago 2000","9.760754342726"
"Sep 2000","10.435125087211"
"Oct 2000","10.672569695919"
"Nov 2000","11.209692233835"
"Dic 2000","11.544728329360"
"Ene 2001","12.006159312057"
"Feb 2001","13.241325709949"
"Mar 2001","13.373896286414"
"Abr 2001","14.121786062707"
"May 2001","14.734808084702"
"Jun 2001","14.541159779900"
"Jul 2001","14.276992071105"
"Ago 2001","14.021956117224"
"Sep 2001","13.049171048444"
"Oct 2001","12.832335849591"
"Nov 2001","12.350969965188"
"Dic 2001","11.848306873389"
"Ene 2002","9.724437773164"
"Feb 2002","7.154342688533"
"Mar 2002","6.231249287144"
"Abr 2002","5.756330255152"
"May 2002","5.145177607511"
"Jun 2002","4.976338724267"
"Jul 2002","5.140964127442"
"Ago 2002","5.079970846575"
"Sep 2002","5.133672620484"
"Oct 2002","5.789435737651"
"Nov 2002","6.246021810779"
"Dic 2002","6.351046673475"
"Ene 2003","6.723551170576"
"Feb 2003","8.064590327191"
"Mar 2003","8.676050571369"
"Abr 2003","9.050201900362"
"May 2003","9.560968005118"
"Jun 2003","9.866595850411"
"Jul 2003","9.936970621433"
"Ago 2003","10.126262248951"
"Sep 2003","10.403654885825"
"Oct 2003","9.956792631576"
"Nov 2003","10.744087173694"
"Dic 2003","11.998023559230"
"Ene 2004","12.120400996626"
"Feb 2004","9.760720144064"
"Mar 2004","8.678233302297"
"Abr 2004","7.957516904953"
"May 2004","7.694198684745"
"Jun 2004","7.551619200541"
"Jul 2004","7.516860722874"
"Ago 2004","7.618221643909"
"Sep 2004","7.945625691298"
"Oct 2004","7.956289129463"
"Nov 2004","6.934683224782"
"Dic 2004","7.310000000000"
"Ene 2005","7.329012686156"
"Feb 2005","7.919867953076"
"Mar 2005","8.021427032532"
"Abr 2005","7.596388411037"
"May 2005","7.374340541481"
"Jun 2005","6.849565879371"
"Jul 2005","7.148766691038"
"Ago 2005","6.957655722614"
"Sep 2005","6.426671497078"
"Oct 2005","6.549786554350"
"Nov 2005","6.369734523336"
"Dic 2005","5.361103345448"
"Ene 2006","5.015187805706"
"Feb 2006","5.881121236674"
"Mar 2006","6.490186301618"
"Abr 2006","6.545204910259"
"May 2006","6.591616723359"
"Jun 2006","6.764008261109"
"Jul 2006","6.725684374972"
"Ago 2006","7.264397905759"
"Sep 2006","11.060448616884"
"Oct 2006","11.649177285220"
"Nov 2006","11.628321264107"
"Dic 2006","13.817959898464"
"Ene 2007","19.132425677683"
"Feb 2007","15.490572040274"
"Mar 2007","14.304808281686"
"Abr 2007","13.889430535891"
"May 2007","13.388658601447"
"Jun 2007","13.602689620801"
"Jul 2007","13.157230588037"
"Ago 2007","12.831078088042"
"Sep 2007","8.747449164778"
"Oct 2007","7.592528951512"
"Nov 2007","7.775047077974"
"Dic 2007","5.591128794119"
"Ene 2008","0.254533184672"
"Feb 2008","1.766689746052"
"Mar 2008","1.864940752381"
"Abr 2008","2.683569556932"
"May 2008","3.847814756906"
"Jun 2008","4.148448886113"
"Jul 2008","5.010779867668"
"Ago 2008","5.600782228016"
"Sep 2008","6.216994007002"
"Oct 2008","6.498889491395"
"Nov 2008","6.348654011313"
"Dic 2008","7.608127699973"
"Ene 2009","8.087799524419"
"Feb 2009","8.355280484593"
"Mar 2009","9.359440232213"
"Abr 2009","10.533488955423"
"May 2009","9.847431136093"
"Jun 2009","9.563553543762"
"Jul 2009","8.926725663717"
"Ago 2009","8.030303030303"
"Sep 2009","7.408907448012"
"Oct 2009","7.990402589069"
"Nov 2009","8.713268311021"
"Dic 2009","7.137239346460"
"Ene 2010","7.106932288176"
"Feb 2010","7.359245981109"
"Mar 2010","6.473805257669"
"Abr 2010","5.142617284598"
"May 2010","5.166663403236"
"Jun 2010","4.905576770191"
"Jul 2010","4.901890692127"
"Ago 2010","4.780920471664"
"Sep 2010","4.704322047121"
"Oct 2010","4.125222827912"
"Nov 2010","4.168187552431"
"Dic 2010","5.904695030481"
"Ene 2011","6.084890158505"
"Feb 2011","7.780495934295"
"Mar 2011","11.840758531914"
"Abr 2011","13.238559808374"
"May 2011","13.774056811623"
"Jun 2011","14.862161927124"
"Jul 2011","15.486892894096"
"Ago 2011","16.030141723110"
"Sep 2011","17.091374214539"
"Oct 2011","17.691902118289"
"Nov 2011","17.152113507266"
"Dic 2011","16.016394924806"
"Ene 2012","18.792298160328"
"Feb 2012","18.222131458412"
"Mar 2012","14.164682896155"
"Abr 2012","12.449389924808"
"May 2012","11.822848196898"
"Jun 2012","12.123063943930"
"Jul 2012","11.488243916390"
"Ago 2012","11.139931990435"
"Sep 2012","10.454176662012"
"Oct 2012","9.547739984709"
"Nov 2012","9.046752977901"
"Dic 2012","8.251215812097"
"Ene 2013","5.482747240805"
"Feb 2013","4.061040977614"
"Mar 2013","3.784530085231"
"Abr 2013","3.110414709188"
"May 2013","2.502761139251"
"Jun 2013","0.974166133671"
"Jul 2013","1.014836190800"
"Ago 2013","0.705226945619"
"Sep 2013","0.566363578873"
"Oct 2013","0.766291048167"
"Nov 2013","0.738769758041"
"Dic 2013","0.482941918792"
"Ene 2014","-0.466299731986"
"Feb 2014","-0.599238933545"
"Mar 2014","-0.724660684188"
"Abr 2014","-0.555026540029"
"May 2014","-0.446411770320"
"Jun 2014","-0.176964305413"
"Jul 2014","-0.365475029895"
"Ago 2014","-0.066511700849"
"Sep 2014","-0.107079373181"
"Oct 2014","-0.115797080976"
"Nov 2014","-0.096553097158"
"Dic 2014","-0.080129113142"
"Ene 2015","-0.025146129765"
"Feb 2015","-0.053697208897"
"Mar 2015","0.188830178873"
"Abr 2015","0.320172845960"
"May 2015","0.429798165606"
"Jun 2015","0.647185511890"
"Jul 2015","0.506924856465"
"Ago 2015","0.474205482978"
"Sep 2015","0.578502861791"
"Oct 2015","0.669493330443"
"Nov 2015","0.644789003853"
"Dic 2015","0.736975769339"
"Ene 2016","0.907589224007"
"Feb 2016","1.475281668652"
"Mar 2016","2.325134322876"
"Abr 2016","2.695730768845"
"May 2016","2.851524203911"
"Jun 2016","2.901643551876"
"Jul 2016","3.476562952748"
"Ago 2016","3.480038842686"
"Sep 2016","3.865185886351"
"Oct 2016","4.134494303104"
"Nov 2016","4.336539201347"
"Dic 2016","4.530100388645"
"Ene 2017","6.883106705720"
"Feb 2017","8.348851162909"
"Mar 2017","8.127572523858"
"Abr 2017","8.089400507503"
"May 2017","8.119746697159"
"Jun 2017","8.181820944070"
"Jul 2017","7.848509837270"
"Ago 2017","7.787874586154"
"Sep 2017","7.363116712968"
"Oct 2017","7.024082411319"
"Nov 2017","6.952038155157"
"Dic 2017","6.831373774656"
"Ene 2018","5.325851801539"
"Feb 2018","3.988695069247"
"Mar 2018","3.551558991322"
"Abr 2018","3.688682876387"
"May 2018","3.555094334469"
"Jun 2018","3.504399759135"
"Jul 2018","3.538106986825"
"Ago 2018","3.703627387845"
"Sep 2018","4.212705943203"
"Oct 2018","4.417324742922"
"Nov 2018","4.551419055200"
"Dic 2018","4.539670418452"
"Ene 2019","4.029477859344"
"Feb 2019","3.856418149630"
"Mar 2019","3.678800617427"
"Abr 2019","3.630119134877"
"May 2019","3.721588959295"
"Jun 2019","3.885384536475"
"Jul 2019","3.860723379321"
"Ago 2019","3.744394821543"
"Sep 2019","3.269768270641"
"Oct 2019","3.124476309383"
"Nov 2019","2.930588248250"
"Dic 2019","2.967856145458"
"Ene 2020","3.659581790026"
"Feb 2020","3.617908949555"
"Mar 2020","3.804909708985"
"Abr 2020","4.079011239369"
"May 2020","4.155807242410"
"Jun 2020","4.041671539100"
"Jul 2020","3.966242497208"
"Ago 2020","4.012052755755"
"Sep 2020","4.177635497956"
"Oct 2020","4.083267726052"
"Nov 2020","4.092205659314"
"Dic 2020","4.101476499319"
"Ene 2021","3.120937749536"
"Feb 2021","3.618581672654"
"Mar 2021","6.150393043167"
"Abr 2021","7.326181101686"
"May 2021","9.828178186566"
"Jun 2021","11.471302129010"
"Jul 2021","13.986192762011"
"Ago 2021","15.243246885262"
"Sep 2021","15.603405287858"
"Oct 2021","16.072084367359"
"Nov 2021","16.853481539694"
"Dic 2021","17.207517311470"
"Ene 2022","17.705637133041"
"Feb 2022","18.053502077872"
"Mar 2022","17.072971407536"
"Abr 2022","17.470720665483"
"May 2022","15.651663410358"
"Jun 2022","14.497708319630"
"Jul 2022","12.327093555455"
"Ago 2022","13.627049279022"
"Sep 2022","15.424558754393"
"Oct 2022","16.854420779991"
"Nov 2022","16.820256540835"
"Dic 2022","16.625252953061"
"Ene 2023","16.239475360905"
"Feb 2023","15.045887407365"
"Mar 2023","13.997681588423"
"Abr 2023","12.471057292043"
"May 2023","11.907678599815"
"Jun 2023","11.635585029704"
"Jul 2023","11.397997029691"
"Ago 2023","8.915272452921"
"Sep 2023","6.750082414074"
