"Instituto Nacional de Estadística y Geografía",
"Índices de Precios al Productor",
"",
"Fecha de consulta: 25/10/2023 20:45:21",

"Título","Índice nacional de precios productor. Base Julio 2019=100 (SCIAN 2013), Mercancías y Servicios Intermedios, Índices de precios de genéricos para producción total, 3159 Tortilla de maíz"
"Cifra",""
"Fecha","670825"
"Ene 1981","0.037911257170"
"Feb 1981","0.037911257170"
"Mar 1981","0.037911257170"
"Abr 1981","0.037911257170"
"May 1981","0.037911257170"
"Jun 1981","0.037911257170"
"Jul 1981","0.037911257170"
"Ago 1981","0.037911257170"
"Sep 1981","0.037911257170"
"Oct 1981","0.037911257170"
"Nov 1981","0.037911257170"
"Dic 1981","0.037911257170"
"Ene 1982","0.037911257170"
"Feb 1982","0.037911257170"
"Mar 1982","0.037911257170"
"Abr 1982","0.037911257170"
"May 1982","0.037911257170"
"Jun 1982","0.037911257170"
"Jul 1982","0.037911257170"
"Ago 1982","0.075469441145"
"Sep 1982","0.075469441145"
"Oct 1982","0.075469441145"
"Nov 1982","0.075469441145"
"Dic 1982","0.075469441145"
"Ene 1983","0.075469441145"
"Feb 1983","0.075469441145"
"Mar 1983","0.075469441145"
"Abr 1983","0.075469441145"
"May 1983","0.075469441145"
"Jun 1983","0.075469441145"
"Jul 1983","0.105812183716"
"Ago 1983","0.105812183716"
"Sep 1983","0.105812183716"
"Oct 1983","0.105812183716"
"Nov 1983","0.105812183716"
"Dic 1983","0.105812183716"
"Ene 1984","0.105812183716"
"Feb 1984","0.105812183716"
"Mar 1984","0.105812183716"
"Abr 1984","0.105812183716"
"May 1984","0.105812183716"
"Jun 1984","0.134675083034"
"Jul 1984","0.141630434716"
"Ago 1984","0.141630434716"
"Sep 1984","0.141630434716"
"Oct 1984","0.141630434716"
"Nov 1984","0.141630434716"
"Dic 1984","0.184780426822"
"Ene 1985","0.215793409901"
"Feb 1985","0.215793409901"
"Mar 1985","0.215793409901"
"Abr 1985","0.215793409901"
"May 1985","0.215793409901"
"Jun 1985","0.215793409901"
"Jul 1985","0.215793409901"
"Ago 1985","0.215793409901"
"Sep 1985","0.215793409901"
"Oct 1985","0.215793409901"
"Nov 1985","0.215793409901"
"Dic 1985","0.221213870307"
"Ene 1986","0.299704733242"
"Feb 1986","0.299704733242"
"Mar 1986","0.299704733242"
"Abr 1986","0.343557228826"
"May 1986","0.397441161398"
"Jun 1986","0.513583453405"
"Jul 1986","0.529141855465"
"Ago 1986","0.572176055260"
"Sep 1986","0.607921499531"
"Oct 1986","0.628438639612"
"Nov 1986","0.747863545123"
"Dic 1986","0.898308327102"
"Ene 1987","0.914088217484"
"Feb 1987","0.927476299579"
"Mar 1987","0.932049213864"
"Abr 1987","1.003388471600"
"May 1987","1.060346281532"
"Jun 1987","1.152554924069"
"Jul 1987","1.328501905091"
"Ago 1987","1.558736080043"
"Sep 1987","1.591051220217"
"Oct 1987","1.618925264857"
"Nov 1987","1.638519150442"
"Dic 1987","1.752938962952"
"Ene 1988","2.204172710580"
"Feb 1988","2.254649286633"
"Mar 1988","2.264023913133"
"Abr 1988","2.275947548141"
"May 1988","2.284632617577"
"Jun 1988","2.290179168757"
"Jul 1988","2.296309307475"
"Ago 1988","2.294398526238"
"Sep 1988","2.293711280184"
"Oct 1988","2.297074802827"
"Nov 1988","2.299966915077"
"Dic 1988","2.302413018227"
"Ene 1989","2.315047405789"
"Feb 1989","2.329465849575"
"Mar 1989","2.365577313455"
"Abr 1989","2.460970785623"
"May 1989","2.451196774552"
"Jun 1989","2.451734910903"
"Jul 1989","2.451734910903"
"Ago 1989","2.489963755569"
"Sep 1989","2.498241246854"
"Oct 1989","2.523241417592"
"Nov 1989","2.539189539997"
"Dic 1989","2.899702138854"
"Ene 1990","3.742419327168"
"Feb 1990","3.773381598835"
"Mar 1990","3.785676529532"
"Abr 1990","3.800195932352"
"May 1990","3.830196201455"
"Jun 1990","3.866592609317"
"Jul 1990","3.866592609317"
"Ago 1990","4.764693230915"
"Sep 1990","4.825784768069"
"Oct 1990","4.835601756794"
"Nov 1990","4.906481611083"
"Dic 1990","5.867209993014"
"Ene 1991","6.149496924286"
"Feb 1991","6.165577547249"
"Mar 1991","6.168072653327"
"Abr 1991","6.173062714852"
"May 1991","6.196741800410"
"Jun 1991","6.195489213095"
"Jul 1991","6.195489213095"
"Ago 1991","6.196736766134"
"Sep 1991","6.196736766134"
"Oct 1991","6.198008745322"
"Nov 1991","6.201780718195"
"Dic 1991","6.241500029625"
